ArrayExpress_Species	AssemblyName	AvgSpotLen	BioSample	DATASTORE_filetype	DATASTORE_provider	ENA_FIRST_PUBLIC	ENA_LAST_UPDATE	Experiment	InsertSize	Instrument	Library_Name	LoadDate	MBases	MBytes	Organism	ReleaseDate	Run	SRA_Sample	Sample_Name	Species	strain	Assay_Type	BioProject	Center_Name	Consent	LibraryLayout	LibrarySelection	LibrarySource	Platform	SRA_Study
		115	SAMEA678247	sra	ncbi	2010-08-31	2017-04-21	ERX2008384	233	Illumina Genome Analyzer II	NT201609J	2012-07-20	158	94	Neisseria meningitidis	2011-03-18	ERR017007	ERS006984	SAMEA678247 ERS006984		2800	WGS	PRJEB2090	SC	public	PAIRED	RANDOM	GENOMIC	ILLUMINA	ERP000144
		115	SAMEA678250	sra	ncbi	2010-08-31	2017-04-21	ERX2008385	227	Illumina Genome Analyzer II	NT201610C	2012-07-22	206	122	Neisseria meningitidis	2011-03-18	ERR017008	ERS006983	SAMEA678250 ERS006983		2799	WGS	PRJEB2090	SC	public	PAIRED	RANDOM	GENOMIC	ILLUMINA	ERP000144
		115	SAMEA678249	sra	ncbi	2010-08-31	2017-04-21	ERX2008386	227	Illumina Genome Analyzer II	NT201611D	2012-07-22	268	159	Neisseria meningitidis	2011-03-18	ERR017009	ERS006982	SAMEA678249 ERS006982		2798	WGS	PRJEB2090	SC	public	PAIRED	RANDOM	GENOMIC	ILLUMINA	ERP000144
		115	SAMEA678252	sra	ncbi	2010-08-31	2017-04-21	ERX2008387	230	Illumina Genome Analyzer II	NT201612E	2012-07-22	257	152	Neisseria meningitidis	2011-03-18	ERR017010	ERS006981	SAMEA678252 ERS006981		2797	WGS	PRJEB2090	SC	public	PAIRED	RANDOM	GENOMIC	ILLUMINA	ERP000144
		115	SAMEA678251	sra	ncbi	2010-08-31	2017-04-21 2018-03-09	ERX2008388	229	Illumina Genome Analyzer II	NT201613F	2012-07-22	154	92	Neisseria meningitidis	2011-03-18	ERR017011	ERS006980	2796-sc-2010-05-07-9793			WGS	PRJEB2090	SC	public	PAIRED	RANDOM	GENOMIC	ILLUMINA	ERP000144
		115	SAMEA678192	sra	ncbi	2010-08-31	2017-04-21	ERX2008389	231	Illumina Genome Analyzer II	NT201614G	2012-07-20	211	127	Neisseria meningitidis	2011-03-18	ERR017012	ERS006979	SAMEA678192 ERS006979		2805	WGS	PRJEB2090	SC	public	PAIRED	RANDOM	GENOMIC	ILLUMINA	ERP000144
		115	SAMN00009845	sra	ncbi	2010-08-31	2012-07-19	ERX006630	200	Illumina Genome Analyzer II	M.Neisseria pool 15	2012-07-20	36	25	unidentified	2011-03-18	ERR017013	SRS024887	unidentified			WGS	PRJEB2090	SC	public	PAIRED	RANDOM	GENOMIC	ILLUMINA	ERP000144
		115	SAMEA678276	sra	ncbi	2010-08-31	2017-04-21 2018-03-09	ERX2008439	244	Illumina Genome Analyzer II	NT201619L	2012-07-22	165	97	Neisseria meningitidis	2011-03-18	ERR017014	ERS007000	2818-sc-2010-05-07-9813			WGS	PRJEB2090	SC	public	PAIRED	RANDOM	GENOMIC	ILLUMINA	ERP000144
		115	SAMEA678277	sra	ncbi	2010-08-31	2017-04-21 2018-03-09	ERX2008448	235	Illumina Genome Analyzer II	NT201628M	2012-07-22	179	104	Neisseria meningitidis	2011-03-18	ERR017015	ERS007001	2819-sc-2010-05-07-9814			WGS	PRJEB2090	SC	public	PAIRED	RANDOM	GENOMIC	ILLUMINA	ERP000144
		115	SAMEA678146	sra	ncbi	2010-08-31	2017-04-21	ERX2008449	241	Illumina Genome Analyzer II	NT201629N	2012-07-22	274	162	Neisseria meningitidis	2011-03-18	ERR017016	ERS007010	SAMEA678146 ERS007010		2827	WGS	PRJEB2090	SC	public	PAIRED	RANDOM	GENOMIC	ILLUMINA	ERP000144
		115	SAMEA678285	sra	ncbi	2010-08-31	2017-04-21 2018-03-09	ERX2008440	235	Illumina Genome Analyzer II	NT201620E	2012-07-20	344	202	Neisseria meningitidis	2011-03-18	ERR017017	ERS007009	2826-sc-2010-05-07-9822			WGS	PRJEB2090	SC	public	PAIRED	RANDOM	GENOMIC	ILLUMINA	ERP000144
		115	SAMEA678284	sra	ncbi	2010-08-31	2017-04-21 2018-03-09	ERX2008441	239	Illumina Genome Analyzer II	NT201621F	2012-07-20	300	176	Neisseria meningitidis	2011-03-18	ERR017018	ERS007008	2825-sc-2010-05-07-9821			WGS	PRJEB2090	SC	public	PAIRED	RANDOM	GENOMIC	ILLUMINA	ERP000144
		115	SAMEA678283	sra	ncbi	2010-08-31	2017-04-21 2018-03-09	ERX2008442	237	Illumina Genome Analyzer II	NT201622G	2012-07-20	398	231	Neisseria meningitidis	2011-03-18	ERR017019	ERS007007	2824-sc-2010-05-07-9820			WGS	PRJEB2090	SC	public	PAIRED	RANDOM	GENOMIC	ILLUMINA	ERP000144
		115	SAMEA678282	sra	ncbi	2010-08-31	2017-04-21 2018-03-09	ERX2008443	241	Illumina Genome Analyzer II	NT201623H	2012-07-22	160	94	Neisseria meningitidis	2011-03-18	ERR017020	ERS007006	2823-sc-2010-05-07-9819			WGS	PRJEB2090	SC	public	PAIRED	RANDOM	GENOMIC	ILLUMINA	ERP000144
		115	SAMEA678281	sra	ncbi	2010-08-31	2017-04-21 2018-03-09	ERX2008444	242	Illumina Genome Analyzer II	NT201624I	2012-07-22	90	53	Neisseria meningitidis	2011-03-18	ERR017021	ERS007005	2822-sc-2010-05-07-9818			WGS	PRJEB2090	SC	public	PAIRED	RANDOM	GENOMIC	ILLUMINA	ERP000144
		115	SAMEA678280	sra	ncbi	2010-08-31	2017-04-21 2018-03-09	ERX2008445	249	Illumina Genome Analyzer II	NT201625J	2012-07-20	243	143	Neisseria meningitidis	2011-03-18	ERR017022	ERS007004	2821-sc-2010-05-07-9817			WGS	PRJEB2090	SC	public	PAIRED	RANDOM	GENOMIC	ILLUMINA	ERP000144
		115	SAMEA678279	sra	ncbi	2010-08-31	2017-04-21 2018-03-09	ERX2008446	242	Illumina Genome Analyzer II	NT201626K	2012-07-20	252	147	Neisseria meningitidis	2011-03-18	ERR017023	ERS007003	2820-sc-2010-05-07-9816			WGS	PRJEB2090	SC	public	PAIRED	RANDOM	GENOMIC	ILLUMINA	ERP000144
		115	SAMEA678278	sra	ncbi	2010-08-31	2017-04-21 2018-03-09	ERX2008447	243	Illumina Genome Analyzer II	NT201627L	2012-07-22	164	96	Neisseria meningitidis	2011-03-18	ERR017024	ERS007002	2828-sc-2010-05-07-9815			WGS	PRJEB2090	SC	public	PAIRED	RANDOM	GENOMIC	ILLUMINA	ERP000144
		115	SAMN00009845	sra	ncbi	2010-08-31	2012-07-19	ERX006633	200	Illumina Genome Analyzer II	Maiden 7	2012-07-22	27	18	unidentified	2011-03-18	ERR017025	SRS024887	unidentified			WGS	PRJEB2090	SC	public	PAIRED	RANDOM	GENOMIC	ILLUMINA	ERP000144
		115	SAMEA678126	sra	ncbi	2010-08-31	2017-04-21	ERX2008470	221	Illumina Genome Analyzer II	NT201796E	2012-07-22	163	87	Neisseria meningitidis	2011-03-18	ERR017026	ERS006904	SAMEA678126 ERS006904		2720	WGS	PRJEB2090	SC	public	PAIRED	RANDOM	GENOMIC	ILLUMINA	ERP000144
		115	SAMEA678124	sra	ncbi	2010-08-31	2017-04-21 2018-03-09	ERX2008479	231	Illumina Genome Analyzer II	NT201805L	2012-07-22	60	32	Neisseria meningitidis	2011-03-18	ERR017027	ERS006906	2730-sc-2010-05-07-9719			WGS	PRJEB2090	SC	public	PAIRED	RANDOM	GENOMIC	ILLUMINA	ERP000144
		115	SAMEA678127	sra	ncbi	2010-08-31	2017-04-21	ERX2008480	243	Illumina Genome Analyzer II	NT201806M	2012-07-20	69	38	Neisseria meningitidis	2011-03-18	ERR017028	ERS006905	SAMEA678127 ERS006905		2721	WGS	PRJEB2090	SC	public	PAIRED	RANDOM	GENOMIC	ILLUMINA	ERP000144
		115	SAMEA678481	sra	ncbi	2010-08-31	2017-04-21	ERX2008481	234	Illumina Genome Analyzer II	NT201807N	2012-07-20	84	44	Neisseria meningitidis	2011-03-18	ERR017029	ERS006915	SAMEA678481 ERS006915		2729	WGS	PRJEB2090	SC	public	PAIRED	RANDOM	GENOMIC	ILLUMINA	ERP000144
		115	SAMEA678482	sra	ncbi	2010-08-31	2017-04-21 2018-03-09	ERX2008471	224	Illumina Genome Analyzer II	NT201797F	2012-07-22	146	77	Neisseria meningitidis	2011-03-18	ERR017030	ERS006914	2728-sc-2010-05-07-9727			WGS	PRJEB2090	SC	public	PAIRED	RANDOM	GENOMIC	ILLUMINA	ERP000144
		115	SAMEA678487	sra	ncbi	2010-08-31	2017-04-21 2018-03-09	ERX2008472	226	Illumina Genome Analyzer II	NT201798G	2012-07-22	186	98	Neisseria meningitidis	2011-03-18	ERR017031	ERS006913	2727-sc-2010-05-07-9726			WGS	PRJEB2090	SC	public	PAIRED	RANDOM	GENOMIC	ILLUMINA	ERP000144
		115	SAMEA678488	sra	ncbi	2010-08-31	2017-04-21 2018-03-09	ERX2008473	235	Illumina Genome Analyzer II	NT201799H	2012-07-22	139	74	Neisseria meningitidis	2011-03-18	ERR017032	ERS006912	2726-sc-2010-05-07-9725			WGS	PRJEB2090	SC	public	PAIRED	RANDOM	GENOMIC	ILLUMINA	ERP000144
		115	SAMEA678485	sra	ncbi	2010-08-31	2017-04-21 2018-03-09	ERX2008474	227	Illumina Genome Analyzer II	NT201800G	2012-07-20	82	44	Neisseria meningitidis	2011-03-18	ERR017033	ERS006911	2725-sc-2010-05-07-9724			WGS	PRJEB2090	SC	public	PAIRED	RANDOM	GENOMIC	ILLUMINA	ERP000144
		115	SAMEA678486	sra	ncbi	2010-08-31	2017-04-21 2018-03-09	ERX2008475	229	Illumina Genome Analyzer II	NT201801H	2012-07-22	124	66	Neisseria meningitidis	2011-03-18	ERR017034	ERS006910	2724-sc-2010-05-07-9723			WGS	PRJEB2090	SC	public	PAIRED	RANDOM	GENOMIC	ILLUMINA	ERP000144
		115	SAMEA678132	sra	ncbi	2010-08-31	2017-04-21	ERX2008476	229	Illumina Genome Analyzer II	NT201802I	2012-07-22	113	60	Neisseria meningitidis	2011-03-18	ERR017035	ERS006909	SAMEA678132 ERS006909		2723	WGS	PRJEB2090	SC	public	PAIRED	RANDOM	GENOMIC	ILLUMINA	ERP000144
		115	SAMEA678131	sra	ncbi	2010-08-31	2017-04-21	ERX2008477	226	Illumina Genome Analyzer II	NT201803J	2012-07-22	80	43	Neisseria meningitidis	2011-03-18	ERR017036	ERS006908	SAMEA678131 ERS006908		2722	WGS	PRJEB2090	SC	public	PAIRED	RANDOM	GENOMIC	ILLUMINA	ERP000144
		115	SAMEA678125	sra	ncbi	2010-08-31	2017-04-21 2018-03-09	ERX2008478	212	Illumina Genome Analyzer II	NT201804K	2012-07-22	84	45	Neisseria meningitidis	2011-03-18	ERR017037	ERS006907	2731-sc-2010-05-07-9720			WGS	PRJEB2090	SC	public	PAIRED	RANDOM	GENOMIC	ILLUMINA	ERP000144
		115	SAMN00009845	sra	ncbi	2010-08-31	2012-07-19	ERX006629	200	Illumina Genome Analyzer II	M.Neisseria pool 14	2012-07-22	36	29	unidentified	2011-03-18	ERR017038	SRS024887	unidentified			WGS	PRJEB2090	SC	public	PAIRED	RANDOM	GENOMIC	ILLUMINA	ERP000144
		115	SAMEA678243	sra	ncbi	2010-08-31	2017-04-21	ERX2008427	224	Illumina Genome Analyzer II	NT201913O	2012-07-20	308	218	Neisseria meningitidis	2011-03-18	ERR017039	ERS006988	SAMEA678243 ERS006988		2806	WGS	PRJEB2090	SC	public	PAIRED	RANDOM	GENOMIC	ILLUMINA	ERP000144
		115	SAMEA678102	sra	ncbi	2010-08-31	2017-04-21	ERX2008436	227	Illumina Genome Analyzer II	NT201922P	2012-07-20	210	147	Neisseria meningitidis	2011-03-18	ERR017040	ERS006990	SAMEA678102 ERS006990		2816	WGS	PRJEB2090	SC	public	PAIRED	RANDOM	GENOMIC	ILLUMINA	ERP000144
		115	SAMEA678244	sra	ncbi	2010-08-31	2017-04-21	ERX2008437	234	Illumina Genome Analyzer II	NT201923Q	2012-07-22	203	145	Neisseria meningitidis	2011-03-18	ERR017041	ERS006989	SAMEA678244 ERS006989		2807	WGS	PRJEB2090	SC	public	PAIRED	RANDOM	GENOMIC	ILLUMINA	ERP000144
		115	SAMEA678095	sra	ncbi	2010-08-31	2017-04-21 2018-03-09	ERX2008438	237	Illumina Genome Analyzer II	NT201924R	2012-07-20	208	145	Neisseria meningitidis	2011-03-18	ERR017042	ERS006999	2815-sc-2010-05-07-9812			WGS	PRJEB2090	SC	public	PAIRED	RANDOM	GENOMIC	ILLUMINA	ERP000144
		115	SAMEA678096	sra	ncbi	2010-08-31	2017-04-21 2018-03-09	ERX2008428	222	Illumina Genome Analyzer II	NT201914P	2012-07-20	266	186	Neisseria meningitidis	2011-03-18	ERR017043	ERS006998	2814-sc-2010-05-07-9811			WGS	PRJEB2090	SC	public	PAIRED	RANDOM	GENOMIC	ILLUMINA	ERP000144
		115	SAMEA678076	sra	ncbi	2010-08-31	2017-04-21	ERX2008429	224	Illumina Genome Analyzer II	NT201915Q	2012-07-22	533	376	Neisseria meningitidis	2011-03-18	ERR017044	ERS006997	SAMEA678076 ERS006997		2813	WGS	PRJEB2090	SC	public	PAIRED	RANDOM	GENOMIC	ILLUMINA	ERP000144
		115	SAMEA678100	sra	ncbi	2010-08-31	2017-04-21	ERX2008430	222	Illumina Genome Analyzer II	NT201916R	2012-07-22	161	112	Neisseria meningitidis	2011-03-18	ERR017045	ERS006996	SAMEA678100 ERS006996		2812	WGS	PRJEB2090	SC	public	PAIRED	RANDOM	GENOMIC	ILLUMINA	ERP000144
		115	SAMEA678097	sra	ncbi	2010-08-31	2017-04-21 2018-03-09	ERX2008431	222	Illumina Genome Analyzer II	NT201917S	2012-07-22	261	183	Neisseria meningitidis	2011-03-18	ERR017046	ERS006995	2811-sc-2010-05-07-9808			WGS	PRJEB2090	SC	public	PAIRED	RANDOM	GENOMIC	ILLUMINA	ERP000144
		115	SAMEA678098	sra	ncbi	2010-08-31	2017-04-21 2018-03-09	ERX2008432	226	Illumina Genome Analyzer II	NT201918T	2012-07-20	112	78	Neisseria meningitidis	2011-03-18	ERR017047	ERS006994	2810-sc-2010-05-07-9807			WGS	PRJEB2090	SC	public	PAIRED	RANDOM	GENOMIC	ILLUMINA	ERP000144
		115	SAMEA678103	sra	ncbi	2010-08-31	2017-04-21	ERX2008433	229	Illumina Genome Analyzer II	NT201919U	2012-07-20	186	131	Neisseria meningitidis	2011-03-18	ERR017048	ERS006993	SAMEA678103 ERS006993		2809	WGS	PRJEB2090	SC	public	PAIRED	RANDOM	GENOMIC	ILLUMINA	ERP000144
		115	SAMEA678104	sra	ncbi	2010-08-31	2017-04-21	ERX2008434	222	Illumina Genome Analyzer II	NT201920N	2012-07-22	196	137	Neisseria meningitidis	2011-03-18	ERR017049	ERS006992	SAMEA678104 ERS006992		2808	WGS	PRJEB2090	SC	public	PAIRED	RANDOM	GENOMIC	ILLUMINA	ERP000144
		115	SAMEA678101	sra	ncbi	2010-08-31	2017-04-21	ERX2008435	232	Illumina Genome Analyzer II	NT201921O	2012-07-22	196	137	Neisseria meningitidis	2011-03-18	ERR017050	ERS006991	SAMEA678101 ERS006991		2817	WGS	PRJEB2090	SC	public	PAIRED	RANDOM	GENOMIC	ILLUMINA	ERP000144
		115	SAMN00009845	sra	ncbi	2010-08-31	2012-07-19	ERX006626	200	Illumina Genome Analyzer II	Maiden 9	2012-07-22	30	20	unidentified	2011-03-18	ERR017051	SRS024887	unidentified			WGS	PRJEB2090	SC	public	PAIRED	RANDOM	GENOMIC	ILLUMINA	ERP000144
		115	SAMEA678379	sra	ncbi	2010-08-31	2017-04-21 2018-03-09	ERX2008393	229	Illumina Genome Analyzer II	NT201822M	2012-07-22	63	34	Neisseria meningitidis	2011-03-18	ERR017052	ERS006928	2744-sc-2010-05-07-9741			WGS	PRJEB2090	SC	public	PAIRED	RANDOM	GENOMIC	ILLUMINA	ERP000144
		115	SAMEA678269	sra	ncbi	2010-08-31	2017-04-21 2018-03-09	ERX2008402	241	Illumina Genome Analyzer II	NT201831N	2012-07-20	213	114	Neisseria meningitidis	2011-03-18	ERR017053	ERS006930	2754-sc-2010-05-07-9743			WGS	PRJEB2090	SC	public	PAIRED	RANDOM	GENOMIC	ILLUMINA	ERP000144
		115	SAMEA678380	sra	ncbi	2010-08-31	2017-04-21	ERX2008403	233	Illumina Genome Analyzer II	NT201832O	2012-07-20	322	176	Neisseria meningitidis	2011-03-18	ERR017054	ERS006929	SAMEA678380 ERS006929		2745	WGS	PRJEB2090	SC	public	PAIRED	RANDOM	GENOMIC	ILLUMINA	ERP000144
		115	SAMEA678264	sra	ncbi	2010-08-31	2017-04-21	ERX2008404	228	Illumina Genome Analyzer II	NT201833P	2012-07-22	92	49	Neisseria meningitidis	2011-03-18	ERR017055	ERS006939	SAMEA678264 ERS006939		2753	WGS	PRJEB2090	SC	public	PAIRED	RANDOM	GENOMIC	ILLUMINA	ERP000144
		115	SAMEA678265	sra	ncbi	2010-08-31	2017-04-21	ERX2008394	215	Illumina Genome Analyzer II	NT201823N	2012-07-22	142	76	Neisseria meningitidis	2011-03-18	ERR017056	ERS006938	SAMEA678265 ERS006938		2752	WGS	PRJEB2090	SC	public	PAIRED	RANDOM	GENOMIC	ILLUMINA	ERP000144
		115	SAMEA678270	sra	ncbi	2010-08-31	2017-04-21 2018-03-09	ERX2008395	219	Illumina Genome Analyzer II	NT201824O	2012-07-22	182	98	Neisseria meningitidis	2011-03-18	ERR017057	ERS006937	2751-sc-2010-05-07-9750			WGS	PRJEB2090	SC	public	PAIRED	RANDOM	GENOMIC	ILLUMINA	ERP000144
		115	SAMEA678271	sra	ncbi	2010-08-31	2017-04-21 2018-03-09	ERX2008396	228	Illumina Genome Analyzer II	NT201825P	2012-07-20	163	88	Neisseria meningitidis	2011-03-18	ERR017058	ERS006936	2750-sc-2010-05-07-9749			WGS	PRJEB2090	SC	public	PAIRED	RANDOM	GENOMIC	ILLUMINA	ERP000144
		115	SAMEA678272	sra	ncbi	2010-08-31	2017-04-21 2018-03-09	ERX2008397	231	Illumina Genome Analyzer II	NT201826Q	2012-07-20	198	108	Neisseria meningitidis	2011-03-18	ERR017059	ERS006935	2749-sc-2010-05-07-9748			WGS	PRJEB2090	SC	public	PAIRED	RANDOM	GENOMIC	ILLUMINA	ERP000144
		115	SAMEA678273	sra	ncbi	2010-08-31	2017-04-21 2018-03-09	ERX2008398	249	Illumina Genome Analyzer II	NT201827R	2012-07-22	224	122	Neisseria meningitidis	2011-03-18	ERR017060	ERS006934	2748-sc-2010-05-07-9747			WGS	PRJEB2090	SC	public	PAIRED	RANDOM	GENOMIC	ILLUMINA	ERP000144
		115	SAMEA678266	sra	ncbi	2010-08-31	2017-04-21 2018-03-09	ERX2008399	242	Illumina Genome Analyzer II	NT201828S	2012-07-22	196	106	Neisseria meningitidis	2011-03-18	ERR017061	ERS006933	2747-sc-2010-05-07-9746			WGS	PRJEB2090	SC	public	PAIRED	RANDOM	GENOMIC	ILLUMINA	ERP000144
		115	SAMEA678267	sra	ncbi	2010-08-31	2017-04-21 2018-03-09	ERX2008400	234	Illumina Genome Analyzer II	NT201829T	2012-07-22	585	313	Neisseria meningitidis	2011-03-18	ERR017062	ERS006932	2746-sc-2010-05-07-9745			WGS	PRJEB2090	SC	public	PAIRED	RANDOM	GENOMIC	ILLUMINA	ERP000144
		115	SAMEA678268	sra	ncbi	2010-08-31	2017-04-21 2018-03-09	ERX2008401	231	Illumina Genome Analyzer II	NT201830M	2012-07-20	341	186	Neisseria meningitidis	2011-03-18	ERR017063	ERS006931	2755-sc-2010-05-07-9744			WGS	PRJEB2090	SC	public	PAIRED	RANDOM	GENOMIC	ILLUMINA	ERP000144
		115	SAMN00009845	sra	ncbi	2010-08-31	2012-07-19	ERX006623	200	Illumina Genome Analyzer II	Maiden 10	2012-07-20	31	21	unidentified	2011-03-18	ERR017064	SRS024887	unidentified			WGS	PRJEB2090	SC	public	PAIRED	RANDOM	GENOMIC	ILLUMINA	ERP000144
		115	SAMEA678055	sra	ncbi	2010-08-31	2017-04-21 2018-03-09	ERX2008358	214	Illumina Genome Analyzer II	NT201835R	2012-07-20	111	58	Neisseria meningitidis	2011-03-18	ERR017065	ERS006940	2756-sc-2010-05-07-9753			WGS	PRJEB2090	SC	public	PAIRED	RANDOM	GENOMIC	ILLUMINA	ERP000144
		115	SAMEA678053	sra	ncbi	2010-08-31	2017-04-21 2018-03-09	ERX2008367	230	Illumina Genome Analyzer II	NT201844S	2012-07-22	236	123	Neisseria meningitidis	2011-03-18	ERR017066	ERS006942	2766-sc-2010-05-07-9755			WGS	PRJEB2090	SC	public	PAIRED	RANDOM	GENOMIC	ILLUMINA	ERP000144
		115	SAMEA678056	sra	ncbi	2010-08-31	2017-04-21 2018-03-09	ERX2008368	226	Illumina Genome Analyzer II	NT201845T	2012-07-22	190	100	Neisseria meningitidis	2011-03-18	ERR017067	ERS006941	2757-sc-2010-05-07-9754			WGS	PRJEB2090	SC	public	PAIRED	RANDOM	GENOMIC	ILLUMINA	ERP000144
		115	SAMEA678398	sra	ncbi	2010-08-31	2017-04-21	ERX2008369	237	Illumina Genome Analyzer II	NT201846U	2012-07-22	208	108	Neisseria meningitidis	2011-03-18	ERR017068	ERS006951	SAMEA678398 ERS006951		2765	WGS	PRJEB2090	SC	public	PAIRED	RANDOM	GENOMIC	ILLUMINA	ERP000144
		115	SAMEA678399	sra	ncbi	2010-08-31	2017-04-21	ERX2008359	233	Illumina Genome Analyzer II	NT201836S	2012-07-20	168	88	Neisseria meningitidis	2011-03-18	ERR017069	ERS006950	SAMEA678399 ERS006950		2764	WGS	PRJEB2090	SC	public	PAIRED	RANDOM	GENOMIC	ILLUMINA	ERP000144
		115	SAMEA678433	sra	ncbi	2010-08-31	2017-04-21 2018-03-09	ERX2008360	234	Illumina Genome Analyzer II	NT201837T	2012-07-20	228	120	Neisseria meningitidis	2011-03-18	ERR017070	ERS006949	2763-sc-2010-05-07-9762			WGS	PRJEB2090	SC	public	PAIRED	RANDOM	GENOMIC	ILLUMINA	ERP000144
		115	SAMEA678320	sra	ncbi	2010-08-31	2017-04-21	ERX2008361	231	Illumina Genome Analyzer II	NT201838U	2012-07-22	201	104	Neisseria meningitidis	2011-03-18	ERR017071	ERS006948	SAMEA678320 ERS006948		2762	WGS	PRJEB2090	SC	public	PAIRED	RANDOM	GENOMIC	ILLUMINA	ERP000144
		115	SAMEA678340	sra	ncbi	2010-08-31	2017-04-21	ERX2008362	234	Illumina Genome Analyzer II	NT201839V	2012-07-22	262	136	Neisseria meningitidis	2011-03-18	ERR017072	ERS006947	SAMEA678340 ERS006947		2761	WGS	PRJEB2090	SC	public	PAIRED	RANDOM	GENOMIC	ILLUMINA	ERP000144
		115	SAMEA678339	sra	ncbi	2010-08-31	2017-04-21	ERX2008363	242	Illumina Genome Analyzer II	NT201840O	2012-07-20	183	101	Neisseria meningitidis	2011-03-18	ERR017073	ERS006946	SAMEA678339 ERS006946		2760	WGS	PRJEB2090	SC	public	PAIRED	RANDOM	GENOMIC	ILLUMINA	ERP000144
		115	SAMEA678060	sra	ncbi	2010-08-31	2017-04-21 2018-03-09	ERX2008364	229	Illumina Genome Analyzer II	NT201841P	2012-07-20	228	118	Neisseria meningitidis	2011-03-18	ERR017074	ERS006945	2759-sc-2010-05-07-9758			WGS	PRJEB2090	SC	public	PAIRED	RANDOM	GENOMIC	ILLUMINA	ERP000144
		115	SAMEA678059	sra	ncbi	2010-08-31	2017-04-21 2018-03-09	ERX2008365	221	Illumina Genome Analyzer II	NT201842Q	2012-07-22	231	121	Neisseria meningitidis	2011-03-18	ERR017075	ERS006944	2758-sc-2010-05-07-9757			WGS	PRJEB2090	SC	public	PAIRED	RANDOM	GENOMIC	ILLUMINA	ERP000144
		115	SAMEA678054	sra	ncbi	2010-08-31	2017-04-21 2018-03-09	ERX2008366	236	Illumina Genome Analyzer II	NT201843R	2012-07-22	200	105	Neisseria meningitidis	2011-03-18	ERR017076	ERS006943	2767-sc-2010-05-07-9756			WGS	PRJEB2090	SC	public	PAIRED	RANDOM	GENOMIC	ILLUMINA	ERP000144
		115	SAMN00009845	sra	ncbi	2010-09-17	2012-07-19	ERX007380	200	Illumina Genome Analyzer II	Maiden 8	2012-07-22	33	21	unidentified	2011-03-18	ERR018863	SRS024887	unidentified			WGS	PRJEB2090	SC	public	PAIRED	RANDOM	GENOMIC	ILLUMINA	ERP000144
		115	SAMEA678484	sra	ncbi	2010-09-17	2017-04-21	ERX2009016	222	Illumina Genome Analyzer II	NT201809P	2012-07-22	82	43	Neisseria meningitidis	2011-03-18	ERR018864	ERS006916	SAMEA678484 ERS006916		2732	WGS	PRJEB2090	SC	public	PAIRED	RANDOM	GENOMIC	ILLUMINA	ERP000144
		115	SAMEA678490	sra	ncbi	2010-09-17	2017-04-21 2018-03-09	ERX2009025	226	Illumina Genome Analyzer II	NT201818Q	2012-07-22	47	26	Neisseria meningitidis	2011-03-18	ERR018865	ERS006918	2742-sc-2010-05-07-9731			WGS	PRJEB2090	SC	public	PAIRED	RANDOM	GENOMIC	ILLUMINA	ERP000144
		115	SAMEA678483	sra	ncbi	2010-09-17	2017-04-21	ERX2009026	225	Illumina Genome Analyzer II	NT201819R	2012-07-22	83	45	Neisseria meningitidis	2011-03-18	ERR018866	ERS006917	SAMEA678483 ERS006917		2733	WGS	PRJEB2090	SC	public	PAIRED	RANDOM	GENOMIC	ILLUMINA	ERP000144
		115	SAMEA678385	sra	ncbi	2010-09-17	2017-04-21	ERX2009027	217	Illumina Genome Analyzer II	NT201820K	2012-07-22	81	42	Neisseria meningitidis	2011-03-18	ERR018867	ERS006927	SAMEA678385 ERS006927		2741	WGS	PRJEB2090	SC	public	PAIRED	RANDOM	GENOMIC	ILLUMINA	ERP000144
		115	SAMEA678384	sra	ncbi	2010-09-17	2017-04-21	ERX2009017	218	Illumina Genome Analyzer II	NT201810I	2012-07-22	155	82	Neisseria meningitidis	2011-03-18	ERR018868	ERS006926	SAMEA678384 ERS006926		2740	WGS	PRJEB2090	SC	public	PAIRED	RANDOM	GENOMIC	ILLUMINA	ERP000144
		115	SAMEA678383	sra	ncbi	2010-09-17	2017-04-21	ERX2009018	214	Illumina Genome Analyzer II	NT201811J	2012-07-22	91	49	Neisseria meningitidis	2011-03-18	ERR018869	ERS006925	SAMEA678383 ERS006925		2739	WGS	PRJEB2090	SC	public	PAIRED	RANDOM	GENOMIC	ILLUMINA	ERP000144
		115	SAMEA678382	sra	ncbi	2010-09-17	2017-04-21	ERX2009019	235	Illumina Genome Analyzer II	NT201812K	2012-07-22	148	78	Neisseria meningitidis	2011-03-18	ERR018870	ERS006924	SAMEA678382 ERS006924		2738	WGS	PRJEB2090	SC	public	PAIRED	RANDOM	GENOMIC	ILLUMINA	ERP000144
		115	SAMEA678389	sra	ncbi	2010-09-17	2017-04-21 2018-03-09	ERX2009020	222	Illumina Genome Analyzer II	NT201813L	2012-07-22	106	56	Neisseria meningitidis	2011-03-18	ERR018871	ERS006923	2737-sc-2010-05-07-9736			WGS	PRJEB2090	SC	public	PAIRED	RANDOM	GENOMIC	ILLUMINA	ERP000144
		115	SAMEA678388	sra	ncbi	2010-09-17	2017-04-21	ERX2009021	216	Illumina Genome Analyzer II	NT201814M	2012-07-22	142	74	Neisseria meningitidis	2011-03-18	ERR018872	ERS006922	SAMEA678388 ERS006922		2736	WGS	PRJEB2090	SC	public	PAIRED	RANDOM	GENOMIC	ILLUMINA	ERP000144
